ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
28637,1,1,54,2027,1973
28638,0,0,124,0,-124
28639,1,1,210,1282,1072
28640,0,0,15,0,-15
28641,0,0,90,0,-90
28642,0,0,45,0,-45
28643,1,1,582,1265,683
28644,1,1,721,1421,700
28645,0,0,6,0,-6
28646,1,1,84,1657,1573
28647,0,0,38,0,-38
28648,0,0,144,0,-144
28649,1,0,3,0,-3
28650,0,0,86,0,-86
28651,1,1,554,1658,1104
28652,1,1,85,1324,1239
28653,0,0,51,0,-51
28654,1,0,63,0,-63
28655,1,1,470,1306,836
28656,1,1,439,1357,918
28657,1,1,843,1956,1113
28658,1,1,990,1203,213
28659,1,0,22,0,-22
28660,0,0,43,0,-43
28661,0,0,65,0,-65
28662,0,0,64,0,-64
28663,1,0,22,0,-22
28664,1,1,105,1483,1378
28665,1,1,520,1241,721
28666,0,0,8,0,-8
28667,1,0,88,0,-88
28668,1,1,116,1758,1642
28669,0,0,1,0,-1
28670,1,1,932,1811,879
28671,1,0,18,0,-18
28672,0,0,134,0,-134
28673,0,0,57,0,-57
28674,1,1,395,1375,980
28675,1,0,10,0,-10
28676,1,1,433,1254,821
28677,1,0,44,0,-44
28678,1,0,20,0,-20
28679,0,0,22,0,-22
28680,0,0,186,0,-186
28681,1,1,950,1432,482
28682,0,0,12,0,-12
28683,0,0,63,0,-63
28684,1,0,25,0,-25
28685,0,0,24,0,-24
28686,1,1,378,1892,1514
28687,0,0,29,0,-29
28688,1,1,81,2116,2035
28689,1,1,408,1553,1145
28690,1,0,8,0,-8
28691,1,1,528,1508,980
28692,0,0,1,0,-1
28693,0,0,102,0,-102
28694,0,0,13,0,-13
28695,1,0,4,0,-4
28696,1,1,187,1222,1035
28697,1,1,508,1427,919
28698,1,1,340,1208,868
28699,1,1,459,1463,1004
28700,1,0,55,0,-55
28701,0,0,92,0,-92
28702,0,0,121,0,-121
28703,1,1,753,1225,472
28704,1,0,14,0,-14
28705,1,0,13,0,-13
28706,1,0,113,0,-113
28707,1,1,356,1442,1086
28708,1,0,18,0,-18
28709,0,0,28,0,-28
28710,0,0,54,0,-54
28711,0,0,115,0,-115
28712,1,1,788,1367,579
28713,1,1,230,1352,1122
28714,0,0,46,0,-46
28715,1,1,77,1434,1357
28716,0,0,19,0,-19
28717,1,0,10,0,-10
28718,1,0,1,0,-1
28719,1,1,72,1239,1167
28720,0,0,18,0,-18
28721,0,0,48,0,-48
28722,0,0,1,0,-1
28723,0,0,32,0,-32
28724,1,0,2,0,-2
28725,1,1,339,1773,1434
28726,1,0,114,0,-114
28727,1,0,14,0,-14
28728,0,0,33,0,-33
28729,0,0,8,0,-8
28730,1,0,7,0,-7
28731,0,0,168,0,-168
28732,1,0,5,0,-5
28733,1,1,570,1219,649
28734,1,0,6,0,-6
28735,1,1,633,1439,806
28736,0,0,93,0,-93
28737,1,0,7,0,-7
28738,0,0,3,0,-3
28739,0,0,143,0,-143
28740,0,0,11,0,-11
28741,1,0,0,0,0
28742,1,0,5,0,-5
28743,0,0,58,0,-58
28744,1,1,432,1290,858
28745,1,1,97,1231,1134
28746,0,0,102,0,-102
28747,1,1,870,1802,932
28748,0,0,67,0,-67
28749,1,1,310,2213,1903
28750,0,0,2,0,-2
28751,0,0,5,0,-5
28752,0,0,169,0,-169
28753,0,0,118,0,-118
28754,1,0,186,0,-186
28755,0,0,8,0,-8
28756,0,0,12,0,-12
28757,1,1,472,5848,5376
28758,1,0,48,0,-48
28759,1,1,569,1372,803
28760,1,1,151,1274,1123
28761,0,0,51,0,-51
28762,1,1,100,1260,1160
28763,1,1,105,4470,4365
28764,1,1,363,1305,942
28765,1,0,102,0,-102
28766,1,1,16,1394,1378
28767,1,0,17,0,-17
28768,0,0,7,0,-7
28769,1,1,878,1206,328
28770,0,0,30,0,-30
28771,0,0,30,0,-30
28772,1,1,1115,1358,243
28773,0,0,10,0,-10
28774,0,0,24,0,-24
28775,0,0,112,0,-112
28776,1,1,2769,1321,-1448
28777,0,0,17,0,-17
28778,1,0,131,0,-131
28779,1,0,64,0,-64
28780,1,1,556,1268,712
28781,1,1,223,1212,989
28782,1,1,454,1276,822
28783,1,1,572,1241,669
28784,1,0,71,0,-71
28785,1,1,391,1308,917
28786,0,0,50,0,-50
28787,0,0,31,0,-31
28788,0,0,22,0,-22
28789,0,0,10,0,-10
28790,1,0,7,0,-7
28791,1,1,2338,1282,-1056
28792,1,1,1959,1309,-650
28793,1,0,9,0,-9
28794,1,1,1177,1503,326
28795,1,1,1596,1230,-366
28796,0,0,51,0,-51
28797,1,1,536,1252,716
28798,1,0,4,0,-4
28799,1,1,173,1201,1028
28800,1,1,462,1288,826
28801,1,1,80,1572,1492
28802,1,0,19,0,-19
28803,0,0,285,0,-285
28804,1,0,152,0,-152
28805,1,1,1272,1430,158
28806,0,0,46,0,-46
28807,0,0,62,0,-62
28808,1,0,30,0,-30
28809,0,0,101,0,-101
28810,0,0,9,0,-9
28811,0,0,199,0,-199
28812,1,0,193,0,-193
28813,1,0,71,0,-71
28814,1,0,3,0,-3
28815,1,1,246,1295,1049
28816,1,0,9,0,-9
28817,1,0,16,0,-16
28818,1,1,968,2470,1502
28819,1,1,492,1312,820
28820,0,0,63,0,-63
28821,0,0,23,0,-23
28822,1,0,8,0,-8
28823,1,1,440,1507,1067
28824,0,0,71,0,-71
28825,0,0,25,0,-25
28826,1,0,18,0,-18
28827,1,1,232,1269,1037
28828,0,0,41,0,-41
28829,1,1,417,1402,985
28830,0,0,332,0,-332
28831,0,0,23,0,-23
28832,1,0,51,0,-51
28833,0,0,64,0,-64
28834,0,0,35,0,-35
28835,1,0,13,0,-13
28836,1,0,13,0,-13
28837,1,0,18,0,-18
28838,0,0,86,0,-86
28839,1,1,356,1298,942
28840,1,0,26,0,-26
28841,1,0,1,0,-1
28842,1,0,13,0,-13
28843,0,0,38,0,-38
28844,0,0,38,0,-38
28845,1,0,151,0,-151
28846,1,0,23,0,-23
28847,0,0,6,0,-6
28848,1,1,2369,1202,-1167
28849,1,1,516,1391,875
28850,0,0,8,0,-8
28851,1,1,1676,4609,2933
28852,0,0,60,0,-60
28853,1,1,1561,1275,-286
28854,1,0,49,0,-49
28855,1,0,8,0,-8
28856,0,0,59,0,-59
28857,1,1,343,1375,1032
28858,0,0,4,0,-4
28859,1,0,18,0,-18
28860,1,1,1585,1222,-363
28861,1,1,78,1320,1242
28862,1,1,194,2084,1890
28863,1,0,77,0,-77
28864,0,0,8,0,-8
28865,0,0,26,0,-26
28866,1,1,476,2219,1743
28867,1,1,194,1274,1080
28868,0,0,32,0,-32
28869,0,0,57,0,-57
28870,0,0,59,0,-59
28871,1,1,1045,1826,781
28872,0,0,65,0,-65
28873,0,0,76,0,-76
28874,1,0,11,0,-11
28875,1,1,505,1689,1184
28876,1,1,191,1542,1351
28877,1,1,753,1439,686
28878,0,0,43,0,-43
28879,0,0,118,0,-118
28880,0,0,2,0,-2
28881,1,1,1272,1756,484
28882,1,1,1692,1514,-178
28883,1,0,59,0,-59
28884,1,0,29,0,-29
28885,1,1,282,1486,1204
28886,1,0,3,0,-3
28887,1,0,136,0,-136
28888,1,1,962,1218,256
28889,0,0,78,0,-78
28890,0,0,27,0,-27
28891,1,1,583,1278,695
28892,1,0,0,0,0
28893,0,0,20,0,-20
28894,1,0,20,0,-20
28895,1,0,26,0,-26
28896,1,0,48,0,-48
28897,1,0,10,0,-10
28898,1,1,355,1496,1141
28899,0,0,35,0,-35
28900,0,0,1,0,-1
28901,0,0,62,0,-62
28902,1,0,78,0,-78
28903,1,1,371,1407,1036
28904,1,1,85,1249,1164
28905,1,1,157,1389,1232
28906,1,1,220,1207,987
28907,0,0,91,0,-91
28908,1,0,15,0,-15
28909,1,1,226,1391,1165
28910,0,0,5,0,-5
28911,1,0,45,0,-45
28912,0,0,16,0,-16
28913,1,1,1059,1432,373
28914,0,0,59,0,-59
28915,1,0,136,0,-136
28916,1,1,151,1223,1072
28917,1,0,0,0,0
28918,1,1,393,1660,1267
28919,0,0,1,0,-1
28920,1,1,278,1425,1147
28921,1,0,94,0,-94
28922,1,1,166,1205,1039
28923,1,1,225,1291,1066
28924,1,0,34,0,-34
28925,0,0,5,0,-5
28926,1,1,149,1709,1560
28927,0,0,52,0,-52
28928,1,0,43,0,-43
28929,1,0,15,0,-15
28930,1,0,12,0,-12
28931,0,0,62,0,-62
28932,1,1,1021,1220,199
28933,0,0,3,0,-3
28934,0,0,27,0,-27
28935,1,1,145,1210,1065
28936,1,1,2483,1636,-847
28937,1,1,163,1726,1563
28938,1,1,382,1391,1009
28939,0,0,28,0,-28
28940,0,0,9,0,-9
28941,0,0,77,0,-77
28942,1,0,36,0,-36
28943,1,0,38,0,-38
28944,1,0,29,0,-29
28945,1,1,298,1339,1041
28946,0,0,15,0,-15
28947,1,1,386,1265,879
28948,1,1,230,1507,1277
28949,1,0,6,0,-6
28950,1,1,412,1304,892
28951,0,0,3,0,-3
28952,1,1,961,1264,303
28953,1,1,1395,1430,35
28954,1,0,26,0,-26
28955,1,1,176,2175,1999
28956,1,1,466,1293,827
28957,0,0,4,0,-4
28958,1,0,10,0,-10
28959,0,0,0,0,0
28960,0,0,54,0,-54
28961,0,0,85,0,-85
28962,1,0,37,0,-37
28963,0,0,0,0,0
28964,1,0,139,0,-139
28965,0,0,124,0,-124
28966,1,1,401,2029,1628
28967,1,1,327,1326,999
28968,1,1,1273,1260,-13
28969,1,1,779,1289,510
28970,0,0,69,0,-69
28971,0,0,8,0,-8
28972,1,1,327,1453,1126
28973,0,0,50,0,-50
28974,0,0,160,0,-160
28975,0,0,50,0,-50
28976,1,0,76,0,-76
28977,0,0,17,0,-17
28978,0,0,49,0,-49
28979,0,0,118,0,-118
28980,1,0,12,0,-12
28981,1,0,26,0,-26
28982,1,1,457,1453,996
28983,1,1,623,2931,2308
28984,0,0,37,0,-37
28985,0,0,15,0,-15
28986,0,0,31,0,-31
28987,0,0,121,0,-121
28988,1,0,31,0,-31
28989,0,0,41,0,-41
28990,0,0,167,0,-167
28991,1,0,40,0,-40
28992,0,0,44,0,-44
28993,0,0,9,0,-9
28994,0,0,26,0,-26
28995,1,1,610,1319,709
28996,1,0,0,0,0
28997,1,0,52,0,-52
28998,1,0,25,0,-25
28999,0,0,81,0,-81
29000,1,0,3,0,-3
29001,1,0,6,0,-6
29002,0,0,204,0,-204
29003,1,0,12,0,-12
29004,0,0,24,0,-24
29005,1,0,18,0,-18
29006,1,0,50,0,-50
29007,1,1,131,1289,1158
29008,0,0,2,0,-2
29009,0,0,17,0,-17
29010,0,0,13,0,-13
29011,1,0,71,0,-71
29012,0,0,30,0,-30
29013,1,1,125,1957,1832
29014,1,1,405,1512,1107
29015,1,1,65,1268,1203
29016,0,0,0,0,0
29017,1,1,90,1742,1652
29018,1,1,460,1290,830
29019,1,0,85,0,-85
29020,1,1,403,1338,935
29021,0,0,5,0,-5
29022,1,1,129,1572,1443
29023,1,1,48,1389,1341
29024,1,0,65,0,-65
29025,0,0,2,0,-2
29026,1,0,3,0,-3
29027,1,0,58,0,-58
29028,1,1,258,1255,997
29029,0,0,22,0,-22
29030,0,0,50,0,-50
29031,1,0,51,0,-51
29032,0,0,16,0,-16
29033,0,0,0,0,0
29034,1,0,37,0,-37
29035,0,0,126,0,-126
29036,0,0,58,0,-58
29037,1,0,7,0,-7
29038,1,1,451,1249,798
29039,0,0,9,0,-9
29040,0,0,9,0,-9
29041,1,0,93,0,-93
29042,0,0,142,0,-142
29043,0,0,7,0,-7
29044,1,0,2,0,-2
29045,0,0,8,0,-8
29046,0,0,25,0,-25
29047,1,1,34,1835,1801
29048,0,0,134,0,-134
29049,0,0,107,0,-107
29050,0,0,2,0,-2
29051,1,1,216,1652,1436
29052,0,0,48,0,-48
29053,1,1,430,4509,4079
29054,0,0,26,0,-26
29055,1,0,76,0,-76
29056,1,0,40,0,-40
29057,0,0,13,0,-13
29058,0,0,98,0,-98
29059,1,1,602,1687,1085
29060,1,0,55,0,-55
29061,1,1,1350,1584,234
29062,0,0,19,0,-19
29063,1,0,15,0,-15
29064,1,0,10,0,-10
29065,0,0,92,0,-92
29066,0,0,12,0,-12
29067,1,1,1683,2024,341
29068,1,0,31,0,-31
29069,0,0,11,0,-11
29070,1,1,350,1526,1176
29071,1,0,30,0,-30
29072,0,0,66,0,-66
29073,1,1,531,1226,695
29074,1,1,1197,1216,19
29075,1,0,80,0,-80
29076,1,1,278,1761,1483
29077,0,0,210,0,-210
29078,1,1,19,1214,1195
29079,1,1,402,1404,1002
29080,0,0,52,0,-52
29081,0,0,33,0,-33
29082,1,1,180,1426,1246
29083,1,0,40,0,-40
29084,1,1,43,2596,2553
29085,0,0,18,0,-18
29086,1,1,540,1888,1348
29087,1,0,2,0,-2
29088,0,0,23,0,-23
29089,0,0,99,0,-99
29090,1,0,5,0,-5
29091,1,0,113,0,-113
29092,1,1,3047,1447,-1600
29093,1,1,233,1319,1086
29094,0,0,144,0,-144
29095,1,1,1169,1360,191
29096,1,0,14,0,-14
29097,1,1,569,1204,635
29098,0,0,38,0,-38
29099,1,0,47,0,-47
29100,0,0,19,0,-19
29101,0,0,7,0,-7
29102,0,0,80,0,-80
29103,1,0,2,0,-2
29104,0,0,0,0,0
29105,1,0,27,0,-27
29106,1,0,109,0,-109
29107,1,1,714,1322,608
29108,1,0,4,0,-4
29109,1,1,176,1513,1337
29110,0,0,37,0,-37
29111,0,0,109,0,-109
29112,1,1,692,1458,766
29113,0,0,173,0,-173
29114,1,1,67,1200,1133
29115,1,0,16,0,-16
29116,1,0,20,0,-20
29117,1,0,150,0,-150
29118,0,0,24,0,-24
29119,1,0,37,0,-37
29120,1,1,730,1204,474
29121,0,0,53,0,-53
29122,0,0,6,0,-6
29123,1,1,880,1724,844
29124,0,0,91,0,-91
29125,1,0,36,0,-36
29126,1,1,56,1246,1190
29127,1,1,339,1221,882
29128,1,1,130,1293,1163
29129,1,1,387,1768,1381
29130,0,0,6,0,-6
29131,1,1,54,1535,1481
29132,1,1,130,1554,1424
29133,0,0,40,0,-40
29134,1,1,639,1332,693
29135,0,0,30,0,-30
29136,1,0,11,0,-11
29137,0,0,45,0,-45
29138,0,0,123,0,-123
29139,0,0,1,0,-1
29140,1,1,471,1559,1088
29141,0,0,6,0,-6
29142,0,0,37,0,-37
29143,1,0,68,0,-68
29144,1,1,892,1537,645
29145,0,0,65,0,-65
29146,1,1,66,1246,1180
29147,1,1,192,1967,1775
29148,0,0,6,0,-6
29149,0,0,26,0,-26
29150,1,0,32,0,-32
29151,1,1,960,1204,244
29152,1,1,1467,1209,-258
29153,1,1,1151,1205,54
29154,0,0,62,0,-62
29155,1,0,15,0,-15
29156,0,0,10,0,-10
29157,1,1,1617,2384,767
29158,1,1,135,1570,1435
29159,1,1,640,2311,1671
29160,1,0,12,0,-12
29161,1,1,547,1889,1342
29162,0,0,74,0,-74
29163,1,0,38,0,-38
29164,1,0,73,0,-73
29165,1,0,65,0,-65
29166,1,1,92,1725,1633
29167,1,0,112,0,-112
29168,1,0,57,0,-57
29169,1,0,4,0,-4
29170,0,0,16,0,-16
29171,1,0,86,0,-86
29172,1,1,237,1720,1483
29173,0,0,48,0,-48
29174,1,0,26,0,-26
29175,1,0,129,0,-129
29176,0,0,23,0,-23
29177,0,0,9,0,-9
29178,1,0,59,0,-59
29179,1,0,77,0,-77
29180,1,0,5,0,-5
29181,0,0,36,0,-36
29182,1,1,232,1358,1126
29183,0,0,38,0,-38
29184,1,1,47,1538,1491
29185,0,0,23,0,-23
29186,0,0,9,0,-9
29187,1,1,159,1325,1166
29188,1,0,70,0,-70
29189,1,1,559,1496,937
29190,1,1,95,1515,1420
29191,0,0,70,0,-70
29192,1,1,403,1905,1502
29193,1,0,249,0,-249
29194,1,1,120,1453,1333
29195,1,0,55,0,-55
29196,1,0,16,0,-16
29197,1,1,874,1366,492
29198,1,0,52,0,-52
29199,1,1,697,1200,503
29200,0,0,51,0,-51
29201,1,0,3,0,-3
29202,1,1,655,1343,688
29203,1,0,15,0,-15
29204,0,0,81,0,-81
29205,0,0,16,0,-16
29206,1,1,65,1227,1162
29207,0,0,9,0,-9
29208,1,0,114,0,-114
29209,1,1,534,2241,1707
29210,0,0,60,0,-60
29211,1,1,882,1525,643
29212,0,0,15,0,-15
29213,1,0,4,0,-4
29214,1,1,2267,1380,-887
29215,0,0,56,0,-56
29216,1,1,68,1742,1674
29217,0,0,51,0,-51
29218,1,0,15,0,-15
29219,1,0,11,0,-11
29220,1,0,16,0,-16
29221,1,0,9,0,-9
29222,0,0,21,0,-21
29223,1,0,24,0,-24
29224,1,0,120,0,-120
29225,0,0,81,0,-81
29226,0,0,3,0,-3
29227,0,0,46,0,-46
29228,1,1,438,1482,1044
29229,1,1,154,1264,1110
29230,0,0,4,0,-4
29231,1,0,1,0,-1
29232,0,0,58,0,-58
29233,0,0,72,0,-72
29234,1,0,24,0,-24
29235,1,0,30,0,-30
29236,1,0,37,0,-37
29237,1,0,3,0,-3
29238,0,0,131,0,-131
29239,0,0,93,0,-93
29240,0,0,76,0,-76
29241,0,0,92,0,-92
29242,0,0,32,0,-32
29243,1,0,48,0,-48
29244,1,0,6,0,-6
29245,1,1,354,1629,1275
29246,1,1,471,1445,974
29247,1,0,24,0,-24
29248,1,0,43,0,-43
29249,0,0,1,0,-1
29250,1,0,119,0,-119
29251,1,0,142,0,-142
29252,1,0,97,0,-97
29253,1,0,34,0,-34
29254,0,0,3,0,-3
29255,0,0,38,0,-38
29256,0,0,13,0,-13
29257,0,0,38,0,-38
29258,1,1,884,2021,1137
29259,1,1,341,1653,1312
29260,1,1,539,1201,662
29261,1,0,26,0,-26
29262,1,1,832,1724,892
29263,1,0,191,0,-191
29264,1,0,44,0,-44
29265,1,0,49,0,-49
29266,1,0,16,0,-16
29267,0,0,15,0,-15
29268,1,1,747,1371,624
29269,0,0,28,0,-28
29270,0,0,11,0,-11
29271,0,0,95,0,-95
29272,1,1,328,1332,1004
29273,0,0,37,0,-37
29274,1,0,4,0,-4
29275,0,0,33,0,-33
29276,1,1,68,1426,1358
29277,1,0,47,0,-47
29278,0,0,25,0,-25
29279,1,1,1210,1282,72
29280,0,0,5,0,-5
29281,1,1,282,1452,1170
29282,1,1,244,2165,1921
29283,1,0,2,0,-2
29284,0,0,72,0,-72
29285,0,0,29,0,-29
29286,0,0,5,0,-5
29287,0,0,256,0,-256
29288,0,0,16,0,-16
29289,0,0,99,0,-99
29290,1,0,50,0,-50
29291,1,0,118,0,-118
29292,1,0,4,0,-4
29293,0,0,9,0,-9
29294,1,1,665,1336,671
29295,1,0,108,0,-108
29296,1,0,49,0,-49
29297,0,0,21,0,-21
29298,0,0,36,0,-36
29299,1,1,125,1241,1116
29300,1,0,59,0,-59
29301,1,1,806,1206,400
29302,0,0,85,0,-85
29303,1,0,99,0,-99
29304,1,1,541,2100,1559
29305,1,1,2018,1925,-93
29306,0,0,18,0,-18
29307,1,0,4,0,-4
29308,0,0,139,0,-139
29309,0,0,19,0,-19
29310,1,0,116,0,-116
29311,1,0,1,0,-1
29312,1,1,1347,1201,-146
29313,1,0,15,0,-15
29314,1,0,56,0,-56
29315,1,0,39,0,-39
29316,1,0,66,0,-66
29317,0,0,5,0,-5
29318,1,1,282,2107,1825
29319,0,0,23,0,-23
29320,1,0,142,0,-142
29321,0,0,44,0,-44
29322,0,0,32,0,-32
29323,0,0,156,0,-156
29324,1,0,50,0,-50
29325,0,0,105,0,-105
29326,1,0,52,0,-52
29327,1,0,59,0,-59
29328,0,0,36,0,-36
29329,0,0,178,0,-178
29330,1,0,161,0,-161
29331,1,0,32,0,-32
29332,1,0,24,0,-24
29333,0,0,6,0,-6
29334,1,0,35,0,-35
29335,1,1,399,1253,854
29336,1,1,275,1513,1238
29337,1,1,716,1285,569
29338,0,0,18,0,-18
29339,0,0,5,0,-5
29340,1,0,9,0,-9
29341,1,0,11,0,-11
29342,1,0,27,0,-27
29343,1,1,612,3907,3295
29344,1,1,114,1258,1144
29345,0,0,13,0,-13
29346,0,0,48,0,-48
29347,0,0,30,0,-30
29348,1,1,418,1354,936
29349,0,0,55,0,-55
29350,0,0,7,0,-7
29351,1,0,56,0,-56
29352,0,0,135,0,-135
29353,0,0,121,0,-121
29354,1,1,455,1372,917
29355,0,0,53,0,-53
29356,1,0,86,0,-86
29357,0,0,50,0,-50
29358,1,1,1208,1814,606
29359,1,1,726,1339,613
29360,1,1,321,1791,1470
29361,0,0,22,0,-22
29362,1,0,30,0,-30
29363,1,1,57,1440,1383
29364,0,0,105,0,-105
29365,0,0,67,0,-67
29366,1,1,817,1866,1049
29367,1,0,8,0,-8
29368,0,0,8,0,-8
29369,1,0,29,0,-29
29370,1,1,327,1263,936
29371,1,1,358,1814,1456
29372,1,0,0,0,0
29373,0,0,127,0,-127
29374,0,0,79,0,-79
29375,0,0,66,0,-66
29376,1,0,61,0,-61
29377,0,0,21,0,-21
29378,0,0,13,0,-13
29379,0,0,10,0,-10
29380,1,0,25,0,-25
29381,1,0,94,0,-94
29382,1,0,34,0,-34
29383,0,0,37,0,-37
29384,0,0,32,0,-32
29385,1,1,142,1415,1273
29386,1,0,10,0,-10
29387,1,1,709,1889,1180
29388,1,0,0,0,0
29389,1,0,123,0,-123
29390,1,1,166,1345,1179
29391,0,0,43,0,-43
29392,1,1,453,1775,1322
29393,0,0,15,0,-15
29394,1,0,102,0,-102
29395,1,1,751,2250,1499
29396,1,0,55,0,-55
29397,1,0,11,0,-11
29398,1,0,52,0,-52
29399,0,0,131,0,-131
29400,1,1,311,1813,1502
29401,0,0,103,0,-103
29402,1,0,13,0,-13
29403,1,0,2,0,-2
29404,0,0,0,0,0
29405,0,0,92,0,-92
29406,0,0,49,0,-49
29407,0,0,43,0,-43
29408,1,1,132,1250,1118
29409,0,0,1,0,-1
29410,1,1,354,1206,852
29411,0,0,5,0,-5
29412,0,0,31,0,-31
29413,1,0,56,0,-56
29414,0,0,59,0,-59
29415,0,0,35,0,-35
29416,0,0,3,0,-3
29417,1,1,391,1403,1012
29418,1,0,8,0,-8
29419,1,1,501,1279,778
29420,0,0,113,0,-113
29421,1,0,88,0,-88
29422,1,0,23,0,-23
29423,1,0,7,0,-7
29424,0,0,29,0,-29
29425,0,0,18,0,-18
29426,1,1,774,1972,1198
29427,0,0,30,0,-30
29428,1,1,990,1690,700
29429,0,0,64,0,-64
29430,0,0,86,0,-86
29431,1,1,444,1256,812
29432,0,0,12,0,-12
29433,0,0,30,0,-30
29434,1,0,71,0,-71
29435,1,1,297,1239,942
29436,1,1,700,1203,503
29437,1,0,23,0,-23
29438,0,0,2,0,-2
29439,1,0,128,0,-128
29440,0,0,176,0,-176
29441,0,0,44,0,-44
29442,1,1,157,1255,1098
29443,0,0,9,0,-9
29444,1,1,385,1251,866
29445,0,0,28,0,-28
29446,0,0,120,0,-120
29447,1,0,16,0,-16
29448,0,0,13,0,-13
29449,0,0,28,0,-28
29450,1,0,17,0,-17
29451,1,0,76,0,-76
29452,1,0,28,0,-28
29453,1,0,114,0,-114
29454,1,0,41,0,-41
29455,1,0,117,0,-117
29456,1,1,48,1669,1621
29457,1,1,298,1509,1211
29458,1,1,171,1250,1079
29459,0,0,97,0,-97
29460,0,0,57,0,-57
29461,1,1,266,1692,1426
29462,1,1,765,1493,728
29463,0,0,4,0,-4
29464,1,0,120,0,-120
29465,0,0,65,0,-65
29466,1,0,21,0,-21
29467,1,1,375,2123,1748
29468,1,1,99,1363,1264
29469,0,0,32,0,-32
29470,0,0,6,0,-6
29471,1,0,20,0,-20
29472,1,1,312,1256,944
29473,1,0,18,0,-18
29474,1,1,623,1839,1216
29475,1,0,25,0,-25
29476,1,0,6,0,-6
29477,1,0,75,0,-75
29478,0,0,109,0,-109
29479,0,0,54,0,-54
29480,1,1,524,1255,731
29481,1,1,289,1711,1422
29482,0,0,29,0,-29
29483,1,0,160,0,-160
29484,1,1,161,1582,1421
29485,1,0,44,0,-44
29486,1,1,607,1619,1012
29487,1,1,662,1220,558
29488,0,0,5,0,-5
29489,1,0,4,0,-4
29490,0,0,10,0,-10
29491,0,0,201,0,-201
29492,1,1,987,1690,703
29493,1,1,223,1567,1344
29494,0,0,20,0,-20
29495,1,1,713,1259,546
29496,0,0,13,0,-13
29497,1,1,273,1251,978
29498,0,0,47,0,-47
29499,0,0,12,0,-12
29500,1,0,8,0,-8
29501,1,0,16,0,-16
29502,0,0,40,0,-40
29503,1,0,56,0,-56
29504,0,0,1,0,-1
29505,0,0,79,0,-79
29506,1,1,414,3227,2813
29507,1,0,25,0,-25
29508,1,0,36,0,-36
29509,0,0,134,0,-134
29510,0,0,17,0,-17
29511,1,1,577,1538,961
29512,0,0,3,0,-3
29513,1,1,487,1544,1057
29514,0,0,58,0,-58
29515,1,1,155,1255,1100
29516,0,0,34,0,-34
29517,0,0,36,0,-36
29518,1,0,29,0,-29
29519,1,0,83,0,-83
29520,1,0,22,0,-22
29521,0,0,73,0,-73
29522,0,0,79,0,-79
29523,0,0,65,0,-65
29524,1,0,10,0,-10
29525,1,0,12,0,-12
29526,0,0,59,0,-59
29527,0,0,13,0,-13
29528,0,0,53,0,-53
29529,0,0,128,0,-128
29530,0,0,135,0,-135
29531,1,0,13,0,-13
29532,0,0,67,0,-67
29533,1,1,447,1296,849
29534,1,1,349,1432,1083
29535,1,1,26,1278,1252
29536,0,0,40,0,-40
29537,1,1,453,1302,849
29538,1,1,428,2339,1911
29539,1,0,133,0,-133
29540,0,0,19,0,-19
29541,0,0,21,0,-21
29542,1,1,429,1470,1041
29543,1,1,48,1325,1277
29544,0,0,48,0,-48
29545,1,0,21,0,-21
29546,1,0,52,0,-52
29547,1,0,119,0,-119
29548,0,0,293,0,-293
29549,1,0,15,0,-15
29550,1,0,224,0,-224
29551,0,0,8,0,-8
29552,1,1,148,1525,1377
29553,1,1,148,1591,1443
29554,1,0,38,0,-38
29555,1,1,1411,1618,207
29556,1,1,179,1702,1523
29557,1,1,651,1699,1048
29558,0,0,10,0,-10
29559,1,1,355,1479,1124
29560,1,1,596,1684,1088
29561,0,0,16,0,-16
29562,1,0,120,0,-120
29563,0,0,137,0,-137
29564,1,0,13,0,-13
29565,0,0,21,0,-21
29566,1,1,247,1601,1354
29567,0,0,13,0,-13
29568,0,0,0,0,0
29569,0,0,63,0,-63
29570,0,0,42,0,-42
29571,1,1,234,1207,973
29572,0,0,33,0,-33
29573,1,0,30,0,-30
29574,0,0,13,0,-13
29575,0,0,84,0,-84
29576,0,0,24,0,-24
29577,1,1,113,1306,1193
29578,1,0,35,0,-35
29579,1,0,2,0,-2
29580,1,1,570,1477,907
29581,1,0,1,0,-1
29582,1,0,171,0,-171
29583,1,0,88,0,-88
29584,1,0,17,0,-17
29585,1,0,20,0,-20
29586,1,1,1240,5005,3765
29587,1,0,44,0,-44
29588,0,0,32,0,-32
29589,1,1,361,1613,1252
29590,1,0,11,0,-11
29591,1,0,60,0,-60
29592,1,0,3,0,-3
29593,0,0,112,0,-112
29594,1,0,3,0,-3
29595,1,0,19,0,-19
29596,1,1,120,1428,1308
29597,1,0,31,0,-31
29598,0,0,163,0,-163
29599,0,0,43,0,-43
29600,1,1,1972,1538,-434
29601,0,0,50,0,-50
29602,1,0,34,0,-34
29603,1,1,1803,1346,-457
29604,1,0,215,0,-215
29605,1,0,22,0,-22
29606,1,0,39,0,-39
29607,0,0,3,0,-3
29608,1,0,104,0,-104
29609,1,1,1159,1241,82
29610,1,1,1243,1524,281
29611,1,1,35,1267,1232
29612,0,0,28,0,-28
29613,0,0,30,0,-30
29614,1,0,12,0,-12
29615,0,0,94,0,-94
29616,0,0,5,0,-5
29617,1,0,12,0,-12
29618,0,0,27,0,-27
